text	status
头顶 “ 天赋人权 ” 四个 大字 的 美国 ， 究竟 尊重 和 维护 了 谁 的 人权 ？ 1908 年 ， 美方 宣布 退还 庚子赔款 半数 与 中国 ， 实际 是 挽救 美帝 形象 的 回天 之术 和 叵测 居心 的 精神 侵略 。 美国 的 强大 ， 固然 有 其 人民 的 智慧 和 治国 的 开明 ， 却 如何 忽略 对 他国 人民 造成 的 巨大 伤害 。 美 千方百计 实践 霸权主义 ， 毫不 吝啬 于 对 他国 的 政治经济 文化 军事 的 侵略 。 如此 之 美国 ， 以 其 量度 评判 他 国 ， 难道 不可 笑 至极 。 中国 ， 以一己 之力 用 四十年 时间 解决 七亿人 贫困 问题 ， 任在 诸多方面 与 美国 存在 不小 差距 。 纵使 中国 难以 望其项背 ， 美 唯恐 地位 倒塌 ， 用 其 两败俱伤 的 价值 驱驶 对 中国 围追堵截 。 何其 丑恶 的 嘴脸	OK
媒体 对 孟 女士 这 事儿 的 报道 ， 看不出 法律 上 美国 此举 的 具体 依据 （ 根据 苍蝇 和 蛋 的 理论 ， 这 事儿 是 不 可能 没有 具体 法律依据 的 ） ， 基本 都 是 打 爱国 牌 号召 民众 支持 华 为什么 的 ， 跟 刘强 东 那 事儿 完全 两个 路数 ， 可以 看出 ， 我国 媒体 是 很 待见 华为 这家 企业 的 。	OK
【 商务部 回应 美拟 对华 2000 亿输美 商品 征税 ： 将视 美方 行动 采取 必要 反制 】 在 今天下午 举行 的 商务部 例行 发布会 上 ， 有 媒体 提问 时 指出 ， 美国 对华 2000 亿美元 输美 商品 征税 征询 公众 意见 结束 ， 尽管 超过 9 成 参与者 持 反对 意见 ， 但 有 消息 称 特朗普 寻求 在 公众 意见 征询 期 结束 后 继续 推进 对华 关税 措施 ， 商务部 新闻 发言人 对此 给出 了 明确 回应 。 高峰 表示 ： 一段时间 以来 ， 美方 严重 违反 世贸组织 规则 ， 不断 出台 单边 措施 ， 使 中美 贸易 摩擦 持续 升级 ， 既 损害 了 中美 两国 企业 和 消费者 利益 ， 也 损害 了 全球 产业链 和 价值链 安全 。 商务部 新闻 发言人 高峰 ： 如 美方 不顾 征求意见 中 绝大多数 企业 的 反对 ， 一意孤行 ， 对华 采取任何 新 的 加征 关税 措施 ， 中方 将 不得不 做出 必要 反制 。 同时 ， 中方 再次 重申 ， 任何 施压 措施 对于 中国 都 是 无理 、 无效 的 。 贸易战 解决不了 任何 问题 ， 只有 平等 、 诚信 的 对话 和 磋商 才 是 解决 中 美 贸易 摩擦 的 正确 选择 。 高峰 表示 ， 在 美方 公布 拟 对 中国 2000 亿美元 进口商品 加征 关税 之后 ， 中方 已经 于 8 月 3 日 公布 了 针对 自美 进口 约 600 亿美元 商品 加征 关税 的 反制 措施 ， 商品 清单 已经 公布 。 商务部 新闻 发言人 高峰 ： 中方 将视 美方 行动 采取 必要 的 反制 措施 。 同时 ， 中方 将 密切 关注 加征 关税 带来 的 各种 影响 ， 采取 有力 措施 帮助 在 华 经营 的 中 外资企业 克服困难 。 中方 有 信心 、 有 能力 、 有 办法 维护 中国 经济 平稳 健康 发展 。 发布会 上 ， 对于 有 媒体 关于 中 美 双方 近期 是否 继续 进行 磋商 ， 有没有 确定 时间 和 地点 的 提问 ， 高峰 也 给出 了 回应 。 商务部 新闻 发言人 高峰 ： 据 我 了解 ， 8 月 22 - 24 日中美 双方 就 经贸 问题 在 华盛顿 举行 的 副部级 磋商 结束 后 ， 双方 工作 层 仍 在 继续 保持 接触 和 沟通 ， 就 彼此 关心 的 问题 交换意见 ， 致力于 解决 中 美 经贸 问题 。 （ 央视 ）	B
让 民企 活不下去 的 各种 做法 ， 真是 亲者痛 ， 仇者快 ！ 变相 帮助 了 特朗普 瓦解 中国 制造业 ！	B
在 以前 的 任何 事件 ， 哪怕 是 红黄蓝 事件 我 也 能 相信 警方 ， 相信 政府 。 但 这 一次 ， 对不起 我 做 不到 。 因为 我 是 广东 人 ， 是 潮汕人 ， 在 广州 也 待 过 很 久 ， 深知 广东 的 JC 届 腐败 到 什么 程度 ， 所以 这 一次 ， 我 不信 。 我 真心 希望 这次 中央 能够 足够 重视 ， 在 广东 来 一次 彻底 的 大 清洗 。 这块 肥水 最多 的 地方 ， 该 管管 了 。 2019 年 我 向 总理 说句话 许静	B
上海 房产 律师 1 、 【 海外 房产 】 多家 国际 投资 机构 及 经济 分析 机构 认为 ： 澳大利亚 的 悉尼 、 墨尔本 ， 加拿大 的 多伦多 、 温哥华 ， 英国 的 伦敦 这 五个 城市 房价 或 将 坍塌 ！ 2 、 【 海外 移民 】 昨夜 ， 特朗普 总统 表示 即将 签署 行政命令 结束 “ 出生 公民权 ” ， 未来 ， 北京 或许 再也 遇 不见 西雅图 ， 赴美 生子 的 业务 或 将 退出 历史舞台 。	OK
美国 总统 特朗普 ： 油价 正在 下跌 ， 太棒了 。 我 ： 太棒了 ！ ！ ！ ！	OK
米国 当然 也 是 比较 喜欢 的 地方 之一 总体 来说 优点 大于 缺点 （ 持平 也好 ） 吧 但是 米国 最近 两年 也 很 不对劲 自从 川普 上台 了 就 很 不对劲 自从 好莱坞 接二连三 爆出 性侵 后 也 很 不对劲 最近 米 国人 某些 方面 开始 有 一些 ️ 国人 的 范儿 了	B
四十年 来 我们 几乎 不提 自力更生 。 这次 被 特朗普 狠狠 教训 了 一回 。 终于 醒悟 ， 饭碗 必须 端 在 自己 手上 。 核心技术 必须 拥有 自己 的 知识产权 。 靠 微笑 拍肩膀 甚至 促膝 深谈 等 是 可以 做成 几笔 生意 的 ， 挣 他 几毛钱 ， 但 终将 无法 换来 大国 的 尊严 和 自主权 。 自力 方 能 更生 ， 特别 是 对于 一个 不甘 俯首帖耳 在 人 帐 下 做 附庸 的 新兴 大国 来说 必须 也 有 条件 在 自力 中 更生 。	B
证监会 证监会 ， 你们 给 了 美国 太 多 机会 ， 美国 打 经济 战 ， 就是 想 扰乱 民心 ， 你们 帮 美国 做到 了 ， 股市 垮掉 ， 会 引发 什么 ？ 企业 裁员 ， 失业 潮 ， 消费 下降 ， 就 会 进入 恶性循环 。 现在 家庭 负债率 本身 就 很 高 ， 如果 你们 再 把 股市 搞垮 ， 想想 都 可怕 。 跟 你们 说 这些 没用 ， 你们 本身 就 已 无 爱国 之心 ， 你们 内心 就是 自己 ， 生怕 政府 说 你们 不 作为 ， 所以 就 经常 通过 媒体 表现 ， 告诉 政府 ， 人民 ， 你们 也 在 努力 工作 ， 可是 ， 就是 你们 这种 行为 ， 间接 影响 了 股市 正常 秩序 。 接二连三 引发 股灾 ， 该管 的 不管 ， 该 修改 的 不 修改 ， 一直 漏洞百出 ， 游资 有错 吗 ？ 错 在 没有 制度 约束 ， 全是 你们 凭 权利 说了算 。 你们 的 爱国 之心 ， 还 需要 好好 培养 。	B
2020 年 美国 总统大选 ， 特朗普 有 机会 连任 吗 ？ ( 同步 自	OK
妈妈 对待 女儿 的 态度 让 我 有点 难受 ， 总是 有 一点 不顺 就 从 语言 和 行为 上 表现 出 不耐烦 的 情绪 ， 女儿 已经 是 个 天使 宝宝 了 ， 我 觉得 特别 满足 ， 特别 幸运 ， 特别 感恩 ， 但是 母亲 对待 女儿 还 像 对待 我 一样 ， 好像 似乎 比 对 我 的 态度 缓和 一 丢 丢 ， 我 和 老公 尽可能 的 让 孩子 在 一个 民主 的 ， 有 话语权 的 ， 开心 的 家庭 氛围 中 成长 ， 因为 我 本身 讨厌 来自 于 其他 的 负面 情绪 ， 所以 我 也 希望 自己 的 女儿 能够 得到 更 多 的 微笑 ， 但是 我 和 母亲 的 沟通 非常 的 困难 ， 甚至于 我 不敢 对 她 的 任何 行为 提出 一点 质疑 或是 建议 ， 也 可能 是 我 表达 的 方式 过于 直白 和 难以 接受 ， 这样 的 亲子 互动 的 关系 我 感到 很 压抑 ， 但 也 无可奈何 ， 想 给 女儿 找 一个 保姆 ， 可 又 不是 特别 放心 ， 保姆 的 态度 也 不 一定 会 比 妈妈 好 多少 ， 如果 我们 国家 的 产假 可以 至少 延长 到 两年 半 就 好 了 ， 孩子 需要 母亲 的 陪伴 ， 需要 家庭 关系 的 融洽 ； 我会 继续 努力 的 。	OK
教师 资格证 成绩 查询 入口 教师 资格证 成绩 刷 了 快 两天 了 ， 还 不能 查 成绩 ， 那些 程序员 我 想 问 一下 你们 是不是 现在 在 喝茶 聊天 ， 看 我们 吐槽 很 开心 ？ ？ ？ 什么 效率 ？ 还 中国 教育 考试网 ？ ？ ？ 为 教育 服务 就 这个 效率 ， 气死我了 真是 。 2 上海 · 华东理工大学 奉贤 校区	OK
邓小平 多次 对 资产阶级 自由化 提出 批判 。 他 说 ： 民主 只能 逐步 地 发展 ， 不能 搬 用 西方 的 那 一套 ， 要 搬 那 一套 ， 非乱 不可 。 我们 的 社会主义 建设 ， 必须 在 安定团结 的 条件 下 有 领导 、 有秩序地 进行 。 我 特别强调 有 理想 、 有 纪律 ， 就是 这个 道理 。	OK
许静 十三行 许静 广州 十三行 杀人 改革开放 40 周年 人民 不是 傻子 ， 民主 不 只是 说 说 吧 希望 政府 尽快 给出 合理 处理 方式 。	B
摊 在 椅子 上 横 歇 了 好久 总算 积累 足够 的 力气 爬 去 洗澡 … … 有时候 我 真 觉得 上天 考验 我 的 方式 太 花样 卧槽 了 ， 过敏 体质 + 慢性 肠炎 ， 还 让 我 投胎 在 中国 ， 行 吧 这 是 逼 我 早点 发明 人类 充电 加血 科技 吗 … …	OK
2019 年 我 向 总理 说句话 总理 ， 你好 ！ 建立 社会主义 和谐社会 ， 坚持 民主 法治 不是 靠 后台 和 黑暗 势力 的 ， 也 不是 只有 靠 粉饰太平 得来 的 。 希望 正义 永远 不会 缺席 ， 迟到 一点 没关系 。 许静 十三行 许静 2 济南 · 中共 章丘 市委党校	B
2020 年 美国 总统大选 中期 选举 后 ， 客观 上 民主党 取得 了 一个 小 胜利 ， 但 目前 还 不足以 撼动 2020 年 美国 大选 川普 连任 。 如果 民主党 真是 最后 选择 了 让 希拉里 再战 ， 那 真的 是 了 。 如果 有 别的 选择 ， 像 班 农说 的 ， 是 左翼 民粹 对战 右翼 民粹 ， 那 结局 倒 尚未可知 。 不过 ， 有 一点 是 最 现实 的 ， 那 就是 一切 行动 围绕 着 把 川普 的 政绩 消磨 殆尽 ， 而 游说 华尔街 联手 做 空美股 是 其中 最佳 的 也 是 最 隐蔽 的 选择 。	OK
【 建行 董事长 田 国立 ： 现在 买房 就是 高位 接盘 赚 不了 钱 了 】 何解 ？ 我 就是 要 在 北方 的 五线 城市 盖房子 ， 不然 能 套取 郭嘉 、 省 征服 、 市 征服 的 钱 吗 ？ “ 我 搞 了 一辈子 金融 ， 现在 买房 赚 不了 钱 了 ， 你 现在 买 不 就是 高位 接盘 吗 ？ ” 田 国立 今日 在 北大 光华 新年 论坛 称 ， 现在 居民 资产 配置 60% - 70% 在 房地产 ， 中国 住房 资产 40 万亿美元 ， 房地产 信贷 38 万亿 ， “ 房子 真的 盖够 了 ” 。 『 建行 董事长 田 国立 : 现在 买房 就是 高位 接盘 赚 不了 钱 了 _ 手机 新浪网 』 O 建行 董事长 田 国立 : 现在 买房 就是 高位 接盘 赚 不了 钱 了	B
何雷 中将 : 不 希望 你们 这代人 等 台湾 回归 也 等到 白头 。 我们 这代人 就是 最最 典型 的 “ 等 白头 ” 的 中国 人 ！ 从 懂事 开始 就 跟着 大人 高喊 “ 我们 一定 要 解放 台湾 ” 。 文化大革命 后期 参加 解放军 ， 在 部队 近 二十年 ， 这个 时候 听到 的 不是 解放 ， 是 和平统一 。 台湾 问题 真是 每个 中国 人 心中 的 痛 ！ O 何雷 中将 : 不 希望 你们 这代人 等 台湾 回归 也 等到 白头	B
对于 华为 高管 孟晚 舟 被 美国 加拿大 逮捕 一事 ， 我们 该 说 的 硬气 话 都 说 了 ， 接下来 我们 应该 有所 行动 ， 才 会 让 人家 真正 知道 兔子 急 了 也 咬 人 ： 其一 ， 逮捕 美国 以及 加拿大 在 华 涉嫌 违法 的 企业 高管 。 按着 美国 加拿大 的 逻辑 ， 涉嫌 嘛 ， 先抓 过来 ， 然后 再查 呗 。 其二 ， 就算 不好 针对 美国 进行 反制 ， 那么 ， 针对 美国 的 走狗 加拿大 ， 我们 倒 可以 进行 严厉 的 反制 ， 像 加拿大 这样 的 美国 奴才 ， 完全 可以 打 他 个 满地找牙 ， 完全 能够 打狗 不 看 主人 ！ 须 知道 ， 没有 具体 的 行动 ， 说 再 多 的 硬气 话 ， 也 没什么 毛用 。 赢得 他人 的 尊重 ， 都 是 干 出来 的 ， 而 不是 喊出来 的 。	OK
婴儿 是 无辜 的 ， 对 造成 的 潜在 风险 与 伦理 困境 没有 任何 故意 或 责任 。 她们 已经 出生 ， 享有 一般 的 人权 ， 无论 从 理性 或 情感 的 角度 ， 人类 社会 有 义务 无差别 地 接纳 这 两个 新 生命 。 而 不是 用 歧视 的 眼光 打 上 标记 。 任何 困境 中该 受 谴责 或 惩罚 的 都 不是 婴儿 。 无论 今后 的 人生 怎样 ， 普通 或 不 那么 普通 ， 善良 或 不 那么 善良 ， 甚至 也许 扮演 毁灭者 或 救世主 ， 她们 ， 现在 只是 科学 事故 极端 案例 的 幸存者 。 基因 编辑 婴儿	B
金木 我 才 发现 ， 我 之前 的 资源 都 被和谐 了 。 。 。 跪求 我 喰 喰 网 盘 资源	OK
共和党 众议院 失守 ， 能 证明 特朗普 输 了 ？ O 共和党 众议院 失守 ， 能 证明 特朗普 输 了 ？	B
任正非 没有 选 为 改革开放 四十年 100 位 杰出人物 是 什么 原因 ？ 华为 位于 深圳 ， 是 改革开放 的 窗口 ， 也 是 中国 最 杰出 的 企业 之一 ， 有些 想 不 明白 ， 难道 是因为 孟晚 舟 ？ 2 南阳 · 赵店 乡	B
美 加税 中方 将 拒绝 新 贸易谈判 ， 中方 将 不得不 作出 必要 的 反制 ， 坚决 维护 我们 自身 的 合法权益 ， 可 股票市场 就是 不争气 ， 早早 的 就 疲软 了 。 为了 反击 美帝国主义 的 阴谋 ， 给 特朗普 一记 响亮 的 耳光 ， 就 没有 爱国人士 。	OK
万人 请辞 杭州 打狗 杭州 政府 这 懒政 、 文革 式 运动 和 公关能力 倒退 到 了 五十年 前	B
改革开放 四十周年 广州 十三行 老板 杀人 这种 黑社会 买通 公安 ， 只手遮天 ， 视 人命 如 蝼蚁 ， 枉顾 法纪 ， 践踏 人权 的 行为 真真是 广州 政府 对 改革开放 40 周年 最好 的 献礼	B
汇盈盘 股票 配资 平台 午评 ： 川普 一边 邀请 中方 区 谈判 ， 一边 又 扬言 2000 亿 加税 ， 商铺 把 国与国 之间 的 交往 完全 看做 了 人 与 人 之间 的 生意 ， 先是 恐吓 再 是 假装 和 好 ， 最后 又 放风 开 搞 ， 充满 了 尔 虞 讹诈 ， 所以 试产 的 反应 是 及时 的 ， 今天 的 走势 很 大部分 因为 这个 原因 ， 但是 一个 故事 的 梗 不 可能 重复 玩 几次 ， 而且 中国 也 不是 吓 大 的 ， 相信 中国 在 贸易战 中 能够 很 好 的 处理 ， 并 完胜 ， 哪怕 惨胜 也 是 胜 。	B
南 大 女生 怼 校领导 恰 同学 少年 ， 意气风发 。 。 。 然而 ， 提出 置疑 的 反抗 的 被 打压 100 年前 不 也 是 这样 。 。 。 。 不 知道 天朝 的 民主 在 哪里 ？ 任重而道远	B
【 w 神 】 “ 我 的 歌 都 是 这么 做 出来 的 ， 先 去 疯狂 积攒 和 发现 让 我 感到 发光 的 一切 ， 也许 是 一段 旋律 一首 诗 一句 话 一个 脑洞 → 然后 琢磨 怎么 化到 我 歌里 & 同时 又 怎么 能 神合到 中国 民乐 曲艺 和 本土 文化 。 ” “ 我 早 把 自己 朋克 的 冲动 ， 化为 去 让 快乐 更 彻底 的 力量 了 。 因为 我 越发 的 明白 ， 既然 世间 一定 有 冷暖 ， 干嘛 不去 靠近 暖 的 一面 呢 ？ ” “ 我 知道 有些 人 无法 体会 我 是 如何 拼了命 的 奔跑 ， 才能 留在 原地 。 我 也 没法 感受 他们 是 怎么 坚守 着 执念 ， 才能 不屑 常情 。 还是 那句话 ， 高级 的 情感 化成 精神 ， 低级 的 情感 沦为 脾气 。 ” “ 我 根本 没 必要 洗白 ， 因为 我 早就 是 彩色 的 了 ＼ ＼ \ ٩ ( ' ω ' ) و ／ ／ ” ... * 阅读 全文 并 背诵 （ 这 都 是 什么 精妙绝伦 的 措辞 啊 ﾍ ( ; ´ Д ｀ ﾍ ) 永远 无法 匹敌 了	B
继续 diss 。 这帮 喷子 也 好意思 自诩 正义 ， 喷 别人 是 五毛党 。 好大 的 脸 啊 。 到底 是 谁 把 爱国 当 生意 ， 成立 这个 会 那个 会 的 ， 还 自封 会长 秘书长 。 好 的 很 ， 官 不是 官 ， 官僚 作派 倒 是 一样 不 落 。 就 问 你们 这帮 整天 屁事 不干 就 嘚 啵 的 废物 ， 海警 的 同志 们 在 海上 巡航 捍卫 主权 的 时候 ， 你们 这帮 “ 正 能量 ” 在 干吗 呢 ？	OK
“ 在 白色恐怖 时代 ， 向日葵 、 红色 都 不能 出现 。 当 我们 这个 时代 ， 自由民主 气氛 早 已经 存在 社会 之中 ， 年轻人 是不是 开始 在 制造 另 一种 紧张 ， 因为 东西 太 多 ， 脚步 太快 ， 社会 有太多 东西 ， 是不是 有 另 一种 紧张 被 制造 出来 了 ？ 我 相信 是 有 的 ， 想象 的 愤怒 ， 集体 的 歇斯底里 ， 生命 什么 时候 会 因为 漏掉 一条 新闻 而 活不下去 吗 ？ 没有 ， 但 这样 反而 被 逼 得 走 不 下去 了 。 ”	OK
特朗普 又 双 叒 叕 被 打 脸 了 ！ 美国联邦 法院 判 白宫 吊销 记者 采访证 无效 ， 必须 先行 立即 恢复 。 和 总统 吵 了 架 并 被 总统 斥为 “ 人民 公敌 ” 的 记者 的 采访权 不 受 侵犯 。 呵呵 ， 川普 若 在 咱 这 ， 似乎 连 名字 、 照片 微信 微博 都 提 不得 ， 连送 人 巨额 款项 这样 露脸 的 事儿 也 提 不得 哈 。 各位 ， 早安 。 O 吕良彪 ： 特朗普 败诉 与 周立波 无罪 的 背后 逻辑	B
